id,imdb_id,popularity,title,cast,genres,cast_orig,genres_orig,combined
321741,tt3322364,2.121884,concussion,Will Smith Bitsie Tulloch Gugu Mbatha-Raw Alec Baldwin Matthew Willig,Drama,"Will Smith,Bitsie Tulloch,Gugu Mbatha-Raw,Alec Baldwin,Matthew Willig",Drama,Drama Will Smith Bitsie Tulloch Gugu Mbatha-Raw Alec Baldwin Matthew Willig
296100,tt3530002,2.096273,the night before,Joseph Gordon-Levitt Seth Rogen Anthony Mackie Lizzy Caplan Jillian Bell,Comedy,"Joseph Gordon-Levitt,Seth Rogen,Anthony Mackie,Lizzy Caplan,Jillian Bell",Comedy,Comedy Joseph Gordon-Levitt Seth Rogen Anthony Mackie Lizzy Caplan Jillian Bell
263472,tt3605418,2.080935,knock knock,Keanu Reeves Lorenza Izzo Ana de Armas Aaron Burns Colleen Camp,Drama Horror Thriller,"Keanu Reeves,Lorenza Izzo,Ana de Armas,Aaron Burns,Colleen Camp","Drama,Horror,Thriller",Drama Horror Thriller Keanu Reeves Lorenza Izzo Ana de Armas Aaron Burns Colleen Camp
228205,tt2726560,2.070708,the longest ride,Scott Eastwood Britt Robertson Lolita Davidovich Melissa Benoist Jack Huston,Romance Drama,"Scott Eastwood,Britt Robertson,Lolita Davidovich,Melissa Benoist,Jack Huston","Romance,Drama",Romance Drama Scott Eastwood Britt Robertson Lolita Davidovich Melissa Benoist Jack Huston
159824,tt2510894,2.060162,hotel transylvania 2,Adam Sandler Andy Samberg Selena Gomez Kevin James Steve Buscemi,Animation Comedy Family,"Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,Steve Buscemi","Animation,Comedy,Family",Animation Comedy Family Adam Sandler Andy Samberg Selena Gomez Kevin James Steve Buscemi
333348,tt2279339,2.055572,love the coopers,Steve Martin Diane Keaton John Goodman Alan Arkin Olivia Wilde,Family Comedy,"Steve Martin,Diane Keaton,John Goodman,Alan Arkin,Olivia Wilde","Family,Comedy",Family Comedy Steve Martin Diane Keaton John Goodman Alan Arkin Olivia Wilde
285783,tt3488710,2.049886,the walk,Joseph Gordon-Levitt Ben Kingsley Charlotte Le Bon Ben Schwartz James Badge Dale,Adventure Drama Thriller,"Joseph Gordon-Levitt,Ben Kingsley,Charlotte Le Bon,Ben Schwartz,James Badge Dale","Adventure,Drama,Thriller",Adventure Drama Thriller Joseph Gordon-Levitt Ben Kingsley Charlotte Le Bon Ben Schwartz James Badge Dale
290764,tt2401097,2.026651,tracers,Marie Avgeropoulos Taylor Lautner Adam Rayner Rafi Gavron Sam Medina,Action Crime Drama,"Marie Avgeropoulos,Taylor Lautner,Adam Rayner,Rafi Gavron,Sam Medina","Action,Crime,Drama",Action Crime Drama Marie Avgeropoulos Taylor Lautner Adam Rayner Rafi Gavron Sam Medina
296099,tt1524930,2.000338,vacation,Ed Helms Christina Applegate Skyler Gisondo Steele Stebbins Chris Hemsworth,Adventure Comedy,"Ed Helms,Christina Applegate,Skyler Gisondo,Steele Stebbins,Chris Hemsworth","Adventure,Comedy",Adventure Comedy Ed Helms Christina Applegate Skyler Gisondo Steele Stebbins Chris Hemsworth
243688,tt1029360,1.984529,poltergeist,Sam Rockwell Rosemarie DeWitt Saxon Sharbino Kyle Catlett Kennedi Clements,Horror Thriller,"Sam Rockwell,Rosemarie DeWitt,Saxon Sharbino,Kyle Catlett,Kennedi Clements","Horror,Thriller",Horror Thriller Sam Rockwell Rosemarie DeWitt Saxon Sharbino Kyle Catlett Kennedi Clements
287424,tt1881002,1.980039,maggie,Arnold Schwarzenegger Abigail Breslin Joely Richardson Laura Cayouette J.D. Evermore,Horror,"Arnold Schwarzenegger,Abigail Breslin,Joely Richardson,Laura Cayouette,J.D. Evermore",Horror,Horror Arnold Schwarzenegger Abigail Breslin Joely Richardson Laura Cayouette J.D. Evermore
301875,tt3289728,1.959765,equals,Kristen Stewart Nicholas Hoult Guy Pearce Jacki Weaver Bel Powley,Drama Romance Science Fiction,"Kristen Stewart,Nicholas Hoult,Guy Pearce,Jacki Weaver,Bel Powley","Drama,Romance,Science Fiction",Drama Romance Science Fiction Kristen Stewart Nicholas Hoult Guy Pearce Jacki Weaver Bel Powley
181283,tt1014763,1.95632,child 44,Tom Hardy Gary Oldman Noomi Rapace Joel Kinnaman Paddy Considine,Crime Thriller,"Tom Hardy,Gary Oldman,Noomi Rapace,Joel Kinnaman,Paddy Considine","Crime,Thriller",Crime Thriller Tom Hardy Gary Oldman Noomi Rapace Joel Kinnaman Paddy Considine
328425,tt4178092,1.926739,the gift,Jason Bateman Rebecca Hall Joel Edgerton David Denman Beau Knapp,Thriller Mystery,"Jason Bateman,Rebecca Hall,Joel Edgerton,David Denman,Beau Knapp","Thriller,Mystery",Thriller Mystery Jason Bateman Rebecca Hall Joel Edgerton David Denman Beau Knapp
274167,tt1528854,1.904898,daddy's home,Will Ferrell Mark Wahlberg Linda Cardellini Thomas Haden Church Hannibal Buress,Comedy,"Will Ferrell,Mark Wahlberg,Linda Cardellini,Thomas Haden Church,Hannibal Buress",Comedy,Comedy Will Ferrell Mark Wahlberg Linda Cardellini Thomas Haden Church Hannibal Buress
370687,tt3608646,1.876037,mythica: the necromancer,Melanie Stone Adam Johnson Kevin Sorbo Nicola Posener Jake Stormoen,Fantasy Action Adventure,"Melanie Stone,Adam Johnson,Kevin Sorbo,Nicola Posener,Jake Stormoen","Fantasy,Action,Adventure",Fantasy Action Adventure Melanie Stone Adam Johnson Kevin Sorbo Nicola Posener Jake Stormoen
307663,tt3480796,1.872696,vice,Ambyr Childers Thomas Jane Bryan Greenberg Bruce Willis Johnathon Schaech,Thriller Science Fiction Action Adventure,"Ambyr Childers,Thomas Jane,Bryan Greenberg,Bruce Willis,Johnathon Schaech","Thriller,Science Fiction,Action,Adventure",Thriller Science Fiction Action Adventure Ambyr Childers Thomas Jane Bryan Greenberg Bruce Willis Johnathon Schaech
309809,tt1754656,1.865007,the little prince,Jeff Bridges Rachel McAdams Paul Rudd Marion Cotillard James Franco,Adventure Animation Fantasy,"Jeff Bridges,Rachel McAdams,Paul Rudd,Marion Cotillard,James Franco","Adventure,Animation,Fantasy",Adventure Animation Fantasy Jeff Bridges Rachel McAdams Paul Rudd Marion Cotillard James Franco
258509,tt2974918,1.841779,alvin and the chipmunks: the road chip,Jason Lee Justin Long Bella Thorne Matthew Gray Gubler Jesse McCartney,Adventure Animation Comedy Family,"Jason Lee,Justin Long,Bella Thorne,Matthew Gray Gubler,Jesse McCartney","Adventure,Animation,Comedy,Family",Adventure Animation Comedy Family Jason Lee Justin Long Bella Thorne Matthew Gray Gubler Jesse McCartney
298382,tt2910904,1.82313,the dressmaker,Kate Winslet Liam Hemsworth Caroline Goodall Judy Davis Hayley Magnus,Drama,"Kate Winslet,Liam Hemsworth,Caroline Goodall,Judy Davis,Hayley Magnus",Drama,Drama Kate Winslet Liam Hemsworth Caroline Goodall Judy Davis Hayley Magnus
272693,tt1666801,1.758618,the duff,Mae Whitman Robbie Amell Bella Thorne Bianca A. Santos Skyler Samuels,Romance Comedy,"Mae Whitman,Robbie Amell,Bella Thorne,Bianca A. Santos,Skyler Samuels","Romance,Comedy",Romance Comedy Mae Whitman Robbie Amell Bella Thorne Bianca A. Santos Skyler Samuels
283445,tt2752772,1.742286,sinister 2,Shannyn Sossamon James Ransone Tate Ellington Nicholas King Lucas Jade Zumann,Horror,"Shannyn Sossamon,James Ransone,Tate Ellington,Nicholas King,Lucas Jade Zumann",Horror,Horror Shannyn Sossamon James Ransone Tate Ellington Nicholas King Lucas Jade Zumann
256961,tt3450650,1.73518,paul blart: mall cop 2,Kevin James Raini Rodriguez Eduardo VerÃ¡stegui Daniella Alonso Neal McDonough,Action Adventure Comedy Family,"Kevin James,Raini Rodriguez,Eduardo VerÃ¡stegui,Daniella Alonso,Neal McDonough","Action,Adventure,Comedy,Family",Action Adventure Comedy Family Kevin James Raini Rodriguez Eduardo VerÃ¡stegui Daniella Alonso Neal McDonough
326359,tt4007502,1.724712,frozen fever,Kristen Bell Idina Menzel Jonathan Groff Josh Gad Chris Williams,Adventure Animation Family,"Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Chris Williams","Adventure,Animation,Family",Adventure Animation Family Kristen Bell Idina Menzel Jonathan Groff Josh Gad Chris Williams
254302,tt0462335,1.661789,high-rise,Tom Hiddleston Sienna Miller Jeremy Irons Luke Evans Elisabeth Moss,Action Drama Science Fiction,"Tom Hiddleston,Sienna Miller,Jeremy Irons,Luke Evans,Elisabeth Moss","Action,Drama,Science Fiction",Action Drama Science Fiction Tom Hiddleston Sienna Miller Jeremy Irons Luke Evans Elisabeth Moss
241251,tt3181822,1.651078,the boy next door,Jennifer Lopez Ryan Guzman Ian Nelson John Corbett Kristin Chenoweth,Thriller,"Jennifer Lopez,Ryan Guzman,Ian Nelson,John Corbett,Kristin Chenoweth",Thriller,Thriller Jennifer Lopez Ryan Guzman Ian Nelson John Corbett Kristin Chenoweth
292040,tt3321300,1.646664,spooks: the greater good,Peter Firth Kit Harington Jennifer Ehle Lara Pulver Elyes Gabel,Thriller Action,"Peter Firth,Kit Harington,Jennifer Ehle,Lara Pulver,Elyes Gabel","Thriller,Action",Thriller Action Peter Firth Kit Harington Jennifer Ehle Lara Pulver Elyes Gabel
188222,tt1674771,1.532997,entourage,Jeremy Piven Adrian Grenier Jerry Ferrara Kevin Connolly Kevin Dillon,Comedy,"Jeremy Piven,Adrian Grenier,Jerry Ferrara,Kevin Connolly,Kevin Dillon",Comedy,Comedy Jeremy Piven Adrian Grenier Jerry Ferrara Kevin Connolly Kevin Dillon
252838,tt0884732,1.510096,the wedding ringer,Kevin Hart Josh Gad Kaley Cuoco Affion Crockett Jorge Garcia,Comedy,"Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett,Jorge Garcia",Comedy,Comedy Kevin Hart Josh Gad Kaley Cuoco Affion Crockett Jorge Garcia
273477,tt1727776,1.499614,scouts guide to the zombie apocalypse,Tye Sheridan Logan Miller Joey Morgan Sarah Dumont David Koechner,Comedy Horror,"Tye Sheridan,Logan Miller,Joey Morgan,Sarah Dumont,David Koechner","Comedy,Horror",Comedy Horror Tye Sheridan Logan Miller Joey Morgan Sarah Dumont David Koechner
298312,tt3567288,1.495112,the visit,Olivia DeJonge Ed Oxenbould Kathryn Hahn Benjamin Kanes Deanna Dunagan,Horror Thriller,"Olivia DeJonge,Ed Oxenbould,Kathryn Hahn,Benjamin Kanes,Deanna Dunagan","Horror,Thriller",Horror Thriller Olivia DeJonge Ed Oxenbould Kathryn Hahn Benjamin Kanes Deanna Dunagan
261023,tt1355683,1.483246,black mass,Johnny Depp Joel Edgerton Benedict Cumberbatch Dakota Johnson Kevin Bacon,Crime Drama,"Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson,Kevin Bacon","Crime,Drama",Crime Drama Johnny Depp Joel Edgerton Benedict Cumberbatch Dakota Johnson Kevin Bacon
336004,tt3276924,1.449072,heist,Jeffrey Dean Morgan Robert De Niro Kate Bosworth Dave Bautista Gina Carano,Crime Action Thriller,"Jeffrey Dean Morgan,Robert De Niro,Kate Bosworth,Dave Bautista,Gina Carano","Crime,Action,Thriller",Crime Action Thriller Jeffrey Dean Morgan Robert De Niro Kate Bosworth Dave Bautista Gina Carano
287903,tt3850590,1.448002,krampus,Adam Scott Toni Collette Allison Tolman David Koechner Emjay Anthony,Horror Comedy Fantasy,"Adam Scott,Toni Collette,Allison Tolman,David Koechner,Emjay Anthony","Horror,Comedy,Fantasy",Horror Comedy Fantasy Adam Scott Toni Collette Allison Tolman David Koechner Emjay Anthony
182560,tt2402101,1.443406,dark places,Charlize Theron Nicholas Hoult Christina Hendricks ChloÃ« Grace Moretz Tye Sheridan,Drama Mystery Thriller,"Charlize Theron,Nicholas Hoult,Christina Hendricks,ChloÃ« Grace Moretz,Tye Sheridan","Drama,Mystery,Thriller",Drama Mystery Thriller Charlize Theron Nicholas Hoult Christina Hendricks ChloÃ« Grace Moretz Tye Sheridan
192141,tt1781922,1.41239,no escape,Owen Wilson Lake Bell Pierce Brosnan Sterling Jerins Spencer Garrett,Action Thriller,"Owen Wilson,Lake Bell,Pierce Brosnan,Sterling Jerins,Spencer Garrett","Action,Thriller",Action Thriller Owen Wilson Lake Bell Pierce Brosnan Sterling Jerins Spencer Garrett
308639,tt3850214,1.40805,dope,Shameik Moore Kiersey Clemons Tony Revolori ZoÃ« Kravitz Chanel Iman,Crime Drama Comedy,"Shameik Moore,Kiersey Clemons,Tony Revolori,ZoÃ« Kravitz,Chanel Iman","Crime,Drama,Comedy",Crime Drama Comedy Shameik Moore Kiersey Clemons Tony Revolori ZoÃ« Kravitz Chanel Iman
261392,tt3316948,1.388251,american ultra,Jesse Eisenberg Kristen Stewart Topher Grace Connie Britton Walton Goggins,Comedy Action,"Jesse Eisenberg,Kristen Stewart,Topher Grace,Connie Britton,Walton Goggins","Comedy,Action",Comedy Action Jesse Eisenberg Kristen Stewart Topher Grace Connie Britton Walton Goggins
304357,tt2404425,1.388032,woman in gold,Helen Mirren Ryan Reynolds Tatiana Maslany Katie Holmes Max Irons,Drama,"Helen Mirren,Ryan Reynolds,Tatiana Maslany,Katie Holmes,Max Irons",Drama,Drama Helen Mirren Ryan Reynolds Tatiana Maslany Katie Holmes Max Irons
297291,tt3086386,1.38032,the scorpion king: the lost throne,Victor Webster Ellen Hollman Barry Bostwick Will Kemp M. Emmet Walsh,Action Fantasy Adventure,"Victor Webster,Ellen Hollman,Barry Bostwick,Will Kemp,M. Emmet Walsh","Action,Fantasy,Adventure",Action Fantasy Adventure Victor Webster Ellen Hollman Barry Bostwick Will Kemp M. Emmet Walsh
266294,tt1850457,1.376605,sisters,Tina Fey Amy Poehler John Leguizamo Ike Barinholtz Maya Rudolph,Comedy,"Tina Fey,Amy Poehler,John Leguizamo,Ike Barinholtz,Maya Rudolph",Comedy,Comedy Tina Fey Amy Poehler John Leguizamo Ike Barinholtz Maya Rudolph
227719,tt2436386,1.360926,project almanac,Jonny Weston Virginia Gardner Sofia Black-D'Elia Sam Lerner Allen Evangelista,Science Fiction Thriller,"Jonny Weston,Virginia Gardner,Sofia Black-D'Elia,Sam Lerner,Allen Evangelista","Science Fiction,Thriller",Science Fiction Thriller Jonny Weston Virginia Gardner Sofia Black-D'Elia Sam Lerner Allen Evangelista
86828,tt1727770,1.360827,absolutely anything,Simon Pegg Kate Beckinsale Rob Riggle Sanjeev Bhaskar Joanna Lumley,Comedy Science Fiction,"Simon Pegg,Kate Beckinsale,Rob Riggle,Sanjeev Bhaskar,Joanna Lumley","Comedy,Science Fiction",Comedy Science Fiction Simon Pegg Kate Beckinsale Rob Riggle Sanjeev Bhaskar Joanna Lumley
287948,tt2938956,1.355822,the transporter refueled,Ed Skrein Ray Stevenson Loan Chabanol Gabriella Wright Tatjana PajkoviÄ‡,Thriller Action Crime,"Ed Skrein,Ray Stevenson,Loan Chabanol,Gabriella Wright,Tatjana PajkoviÄ‡","Thriller,Action,Crime",Thriller Action Crime Ed Skrein Ray Stevenson Loan Chabanol Gabriella Wright Tatjana PajkoviÄ‡
201085,tt2554274,1.345982,crimson peak,Mia Wasikowska Jessica Chastain Tom Hiddleston Charlie Hunnam Jim Beaver,Mystery Thriller Fantasy Horror Drama,"Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Jim Beaver","Mystery,Thriller,Fantasy,Horror,Drama",Mystery Thriller Fantasy Horror Drama Mia Wasikowska Jessica Chastain Tom Hiddleston Charlie Hunnam Jim Beaver
277355,tt1945084,1.342839,everly,Salma Hayek Hiroyuki Watanabe Jennifer Blanc Togo Igawa Caroline Chikezie,Thriller Action,"Salma Hayek,Hiroyuki Watanabe,Jennifer Blanc,Togo Igawa,Caroline Chikezie","Thriller,Action",Thriller Action Salma Hayek Hiroyuki Watanabe Jennifer Blanc Togo Igawa Caroline Chikezie
264999,tt2268016,1.338481,magic mike xxl,Channing Tatum Matt Bomer Joe Manganiello Kevin Nash Adam RodrÃ­guez,Comedy Drama Music,"Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam RodrÃ­guez","Comedy,Drama,Music",Comedy Drama Music Channing Tatum Matt Bomer Joe Manganiello Kevin Nash Adam RodrÃ­guez
146301,tt2473510,1.338322,paranormal activity: the ghost dimension,Chris J. Murray Brit Shaw Ivy George Lauren Frandsen Tyler Craig,Horror Thriller,"Chris J. Murray,Brit Shaw,Ivy George,Lauren Frandsen,Tyler Craig","Horror,Thriller",Horror Thriller Chris J. Murray Brit Shaw Ivy George Lauren Frandsen Tyler Craig
223485,tt3205376,1.329702,slow west,Michael Fassbender Kodi Smit-McPhee Ben Mendelsohn Caren Pistorius Rory McCann,Romance Thriller Western,"Michael Fassbender,Kodi Smit-McPhee,Ben Mendelsohn,Caren Pistorius,Rory McCann","Romance,Thriller,Western",Romance Thriller Western Michael Fassbender Kodi Smit-McPhee Ben Mendelsohn Caren Pistorius Rory McCann
294016,tt3203606,1.316239,trumbo,Bryan Cranston Diane Lane Helen Mirren Elle Fanning Louis C.K.,Drama,"Bryan Cranston,Diane Lane,Helen Mirren,Elle Fanning,Louis C.K.",Drama,Drama Bryan Cranston Diane Lane Helen Mirren Elle Fanning Louis C.K.
290751,tt1741273,1.315266,secret in their eyes,Chiwetel Ejiofor Nicole Kidman Julia Roberts Dean Norris Lyndon Smith,Crime Drama Mystery,"Chiwetel Ejiofor,Nicole Kidman,Julia Roberts,Dean Norris,Lyndon Smith","Crime,Drama,Mystery",Crime Drama Mystery Chiwetel Ejiofor Nicole Kidman Julia Roberts Dean Norris Lyndon Smith
309245,tt2872462,1.29314,mistress america,Greta Gerwig Lola Kirke Charlie Gillette Dean Wareham Heather Lind,Comedy,"Greta Gerwig,Lola Kirke,Charlie Gillette,Dean Wareham,Heather Lind",Comedy,Comedy Greta Gerwig Lola Kirke Charlie Gillette Dean Wareham Heather Lind
228165,tt2279373,1.291013,the spongebob movie: sponge out of water,Tom Kenny Bill Fagerbakke Rodger Bumpass Clancy Brown Carolyn Lawrence,Family Animation,"Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Clancy Brown,Carolyn Lawrence","Family,Animation",Family Animation Tom Kenny Bill Fagerbakke Rodger Bumpass Clancy Brown Carolyn Lawrence
245706,tt2273657,1.284541,true story,Jonah Hill James Franco Felicity Jones Maria Dizzia Ethan Suplee,Crime Drama Mystery,"Jonah Hill,James Franco,Felicity Jones,Maria Dizzia,Ethan Suplee","Crime,Drama,Mystery",Crime Drama Mystery Jonah Hill James Franco Felicity Jones Maria Dizzia Ethan Suplee
272878,tt3369806,1.278928,max,Thomas Haden Church Josh Wiggins Lauren Graham Robbie Amell Mia Xitlali,Adventure Drama Family,"Thomas Haden Church,Josh Wiggins,Lauren Graham,Robbie Amell,Mia Xitlali","Adventure,Drama,Family",Adventure Drama Family Thomas Haden Church Josh Wiggins Lauren Graham Robbie Amell Mia Xitlali
263109,tt2872750,1.25358,shaun the sheep movie,Justin Fletcher Omid Djalili Richard Webber Kate Harbour Tim Hands,Family Animation Comedy Adventure,"Justin Fletcher,Omid Djalili,Richard Webber,Kate Harbour,Tim Hands","Family,Animation,Comedy,Adventure",Family Animation Comedy Adventure Justin Fletcher Omid Djalili Richard Webber Kate Harbour Tim Hands
157827,tt2217859,1.251681,louder than bombs,Gabriel Byrne Isabelle Huppert Jesse Eisenberg Devin Druid Amy Ryan,Drama,"Gabriel Byrne,Isabelle Huppert,Jesse Eisenberg,Devin Druid,Amy Ryan",Drama,Drama Gabriel Byrne Isabelle Huppert Jesse Eisenberg Devin Druid Amy Ryan
321751,tt3577624,1.245224,a perfect day,Olga Kurylenko Benicio del Toro Tim Robbins MÃ©lanie Thierry Fedja Stukan,Comedy Drama,"Olga Kurylenko,Benicio del Toro,Tim Robbins,MÃ©lanie Thierry,Fedja Stukan","Comedy,Drama",Comedy Drama Olga Kurylenko Benicio del Toro Tim Robbins MÃ©lanie Thierry Fedja Stukan
266396,tt2515034,1.225325,the gunman,Sean Penn Jasmine Trinca Javier Bardem Ray Winstone Mark Rylance,Action Drama Crime,"Sean Penn,Jasmine Trinca,Javier Bardem,Ray Winstone,Mark Rylance","Action,Drama,Crime",Action Drama Crime Sean Penn Jasmine Trinca Javier Bardem Ray Winstone Mark Rylance
277685,tt3713166,1.191138,unfriended,Shelley Hennig Moses Jacob Storm Renee Olstead William Peltz Jacob Wysocki,Horror Thriller,"Shelley Hennig,Moses Jacob Storm,Renee Olstead,William Peltz,Jacob Wysocki","Horror,Thriller",Horror Thriller Shelley Hennig Moses Jacob Storm Renee Olstead William Peltz Jacob Wysocki
268920,tt2967224,1.178831,hot pursuit,Reese Witherspoon SofÃ­a Vergara Michael Mosley John Carroll Lynch Richard T. Jones,Action Crime Comedy,"Reese Witherspoon,SofÃ­a Vergara,Michael Mosley,John Carroll Lynch,Richard T. Jones","Action,Crime,Comedy",Action Crime Comedy Reese Witherspoon SofÃ­a Vergara Michael Mosley John Carroll Lynch Richard T. Jones
280092,tt3195644,1.164724,insidious: chapter 3,Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Angus Sampson,Drama Horror Thriller,"Dermot Mulroney,Stefanie Scott,Lin Shaye,Leigh Whannell,Angus Sampson","Drama,Horror,Thriller",Drama Horror Thriller Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Angus Sampson
193687,tt1598642,1.161812,z for zachariah,Margot Robbie Chiwetel Ejiofor Chris Pine,Drama Science Fiction Thriller,"Margot Robbie,Chiwetel Ejiofor,Chris Pine","Drama,Science Fiction,Thriller",Drama Science Fiction Thriller Margot Robbie Chiwetel Ejiofor Chris Pine
